Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2013-08-25 20:18:19.11	372	0	0	2.2055467E-16	7.3518225E-17
2013-08-25 20:18:19.487	372	0	0	2.1770458E-16	7.320155E-17
2013-08-25 20:18:19.825	372	0	0	2.1770458E-16	7.3043205E-17
2013-08-25 20:18:20.173	371	0	0	2.1770458E-16	7.2948205E-17
2013-08-25 20:18:20.47	372	0	0	2.1770458E-16	7.2884876E-17
2013-08-25 20:18:20.907	371	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:21.204	372	0	0	2.1967773E-16	7.2787434E-17
2013-08-25 20:18:21.485	372	0	0	2.1770458E-16	7.273262E-17
2013-08-25 20:18:21.907	371	0	0	2.1814273E-16	7.272894E-17
2013-08-25 20:18:22.188	372	0	0	2.1770458E-16	7.2702155E-17
2013-08-25 20:18:22.485	372	0	0	2.183623E-16	7.2677816E-17
2013-08-25 20:18:22.767	371	0	0	2.1770458E-16	7.2641274E-17
2013-08-25 20:18:23.079	372	0	0	2.1770458E-16	7.2623003E-17
2013-08-25 20:18:23.532	371	0	0	2.1770458E-16	7.261204E-17
2013-08-25 20:18:23.817	372	0	0	2.1967772E-16	7.271435E-17
2013-08-25 20:18:24.22	372	0	0	2.1770458E-16	7.289705E-17
2013-08-25 20:18:24.517	371	0	0	2.1770458E-16	7.278743E-17
2013-08-25 20:18:24.814	372	0	0	2.1770458E-16	7.273262E-17
2013-08-25 20:18:25.22	372	0	0	2.1770458E-16	7.269973E-17
2013-08-25 20:18:25.501	371	0	0	2.1770458E-16	7.2677816E-17
2013-08-25 20:18:25.814	372	0	0	2.1792382E-16	7.260473E-17
2013-08-25 20:18:26.158	372	0	0	2.1770458E-16	7.2592557E-17
2013-08-25 20:18:26.564	371	0	0	2.1814273E-16	7.262298E-17
2013-08-25 20:18:26.861	372	0	0	2.1770458E-16	7.261202E-17
2013-08-25 20:18:27.173	371	0	0	2.1858154E-16	7.265344E-17
2013-08-25 20:18:27.611	372	0	0	2.1770458E-16	7.271436E-17
2013-08-25 20:18:27.892	371	0	0	2.1770458E-16	7.266563E-17
2013-08-25 20:18:28.283	371	0	0	2.1770458E-16	7.2641274E-17
2013-08-25 20:18:28.689	372	0	0	2.1967772E-16	7.27582E-17
2013-08-25 20:18:28.97	371	0	0	2.1770458E-16	7.2726533E-17
2013-08-25 20:18:29.267	371	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:29.673	372	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:30.002	371	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:30.298	372	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:30.737	372	0	0	2.1858152E-16	7.261691E-17
2013-08-25 20:18:31.039	371	0	0	2.1770458E-16	7.271435E-17
2013-08-25 20:18:31.449	372	0	0	2.1770458E-16	7.266563E-17
2013-08-25 20:18:31.777	371	0	0	2.1770458E-16	7.2641274E-17
2013-08-25 20:18:32.096	372	0	0	2.1770458E-16	7.262666E-17
2013-08-25 20:18:32.505	372	0	0	2.1770458E-16	7.2616915E-17
2013-08-25 20:18:32.908	371	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:33.002	372	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:33.111	372	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:33.208	372	0	0	2.1770458E-16	7.256819E-17
2013-08-25 20:18:33.647	371	0	0	2.1967772E-16	7.267781E-17
2013-08-25 20:18:33.924	371	0	0	2.1770458E-16	7.289705E-17
2013-08-25 20:18:34.261	372	0	0	2.2033545E-16	7.3079746E-17
2013-08-25 20:18:34.66	372	0	0	2.1770458E-16	7.295186E-17
