Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2013-08-25 21:49:13.443	463	0	0	0.0031693745	0.0010557269
2013-08-25 21:49:14.005	313	0	0	0.002740314	0.0010082973
2013-08-25 21:49:14.272	332	0	0	0.0028087706	9.902873E-4
2013-08-25 21:49:14.505	384	0	0	0.0027994018	9.788566E-4
2013-08-25 21:49:14.794	372	0	0	0.0027994018	9.712362E-4
2013-08-25 21:49:15.016	347	0	0	0.004706329	0.0012509552
2013-08-25 21:49:15.286	372	0	0	0.0052393237	0.0014161171
2013-08-25 21:49:15.63	398	0	0	0.011671398	0.0020347044
2013-08-25 21:49:16.349	491	0	0	0.0022293478	0.0016398943
2013-08-25 21:49:21.49	371	0	0	0.0037030429	7.9429307E-4
2013-08-25 21:49:21.865	370	0	0	0.003124471	8.4373244E-4
2013-08-25 21:49:22.381	417	0	0	0.004566122	9.5678394E-4
2013-08-25 21:49:22.897	332	0	0	0.01486579	0.003238652
2013-08-25 21:49:23.708	430	0	0	0.020649144	0.0044534504
2013-08-25 21:49:24.915	464	0	0	201.46796	24.62639
2013-08-25 21:49:25.194	408	0	0	85.92093	47.898148
2013-08-25 21:49:28.35	371	0	0	85.48124	36.519653
2013-08-25 21:49:29.764	540	0	0	89.77295	21.297928
