Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2013-08-28 22:15:09.13	372	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:09.481	372	0	0	2.1814273E-16	7.2616876E-17
2013-08-28 22:15:09.737	371	0	0	2.1770458E-16	7.2604706E-17
2013-08-28 22:15:10.163	371	0	0	2.1770458E-16	7.25974E-17
2013-08-28 22:15:10.653	372	0	0	2.1770458E-16	7.259254E-17
2013-08-28 22:15:10.947	371	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:11.232	372	0	0	2.1967772E-16	7.278743E-17
2013-08-28 22:15:11.702	371	0	0	2.1770458E-16	7.273262E-17
2013-08-28 22:15:11.976	372	0	0	2.1770458E-16	7.269973E-17
2013-08-28 22:15:12.412	372	0	0	2.1770458E-16	7.2677816E-17
2013-08-28 22:15:12.837	372	0	0	2.1814272E-16	7.264122E-17
2013-08-28 22:15:13.156	372	0	0	2.1770458E-16	7.2616876E-17
2013-08-28 22:15:13.609	372	0	0	2.2055467E-16	7.284221E-17
2013-08-28 22:15:14.188	371	0	0	2.1770458E-16	7.2787414E-17
2013-08-28 22:15:14.336	372	0	0	2.1770458E-16	7.275088E-17
2013-08-28 22:15:14.619	371	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:15.045	371	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:15.325	371	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:15.738	372	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:16.087	372	0	0	2.1967773E-16	7.2677816E-17
2013-08-28 22:15:16.499	372	0	0	2.1770458E-16	7.289705E-17
2013-08-28 22:15:16.924	372	0	0	2.1770458E-16	7.278743E-17
2013-08-28 22:15:17.206	371	0	0	2.183623E-16	7.278743E-17
2013-08-28 22:15:17.623	371	0	0	2.1770458E-16	7.2743587E-17
2013-08-28 22:15:17.906	372	0	0	2.1770458E-16	7.271436E-17
2013-08-28 22:15:18.333	372	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:18.749	371	0	0	2.2055467E-16	7.288487E-17
2013-08-28 22:15:19.048	372	0	0	2.1770458E-16	7.28057E-17
2013-08-28 22:15:19.457	372	0	0	2.1770458E-16	7.27582E-17
2013-08-28 22:15:19.863	371	0	0	2.1770458E-16	7.2726533E-17
2013-08-28 22:15:20.215	372	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:20.666	371	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:20.981	371	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:21.329	372	0	0	2.1967773E-16	7.269973E-17
2013-08-28 22:15:21.674	371	0	0	2.1770458E-16	7.2677816E-17
2013-08-28 22:15:22.085	372	0	0	2.1814273E-16	7.264122E-17
2013-08-28 22:15:22.471	372	0	0	2.183623E-16	7.268995E-17
2013-08-28 22:15:22.75	372	0	0	2.1770458E-16	7.265951E-17
2013-08-28 22:15:23.197	371	0	0	2.1770458E-16	7.264125E-17
2013-08-28 22:15:23.606	372	0	0	2.1770458E-16	7.262907E-17
2013-08-28 22:15:23.886	372	0	0	2.1770458E-16	7.256819E-17
2013-08-28 22:15:24.301	371	0	0	2.1967772E-16	7.278743E-17
2013-08-28 22:15:24.584	372	0	0	2.1770458E-16	7.273262E-17
