Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2013-08-28 22:38:34.241	414	0	0	0.48815584	0.08272048
2013-08-28 22:38:38.943	377	0	0	0.010847799	0.0017035557
2013-08-28 22:38:39.396	370	0	0	0.010289989	0.0020488438
2013-08-28 22:38:39.849	369	0	0	0.01616149	0.0026052305
2013-08-28 22:38:40.333	414	0	0	0.008276153	0.0040729404
2013-08-28 22:38:40.802	339	0	0	0.008565035	0.0036669644
2013-08-28 22:38:41.333	415	0	0	0.0147192115	0.003976824
2013-08-28 22:38:41.786	321	0	0	0.009251479	0.0037982247
2013-08-28 22:38:42.145	368	0	0	0.010159306	0.003729593
2013-08-28 22:38:42.661	375	0	0	0.0183952	0.0047590844
2013-08-28 22:38:42.974	393	0	0	0.012626769	0.0045756972
2013-08-28 22:38:43.536	404	0	0	0.0088106645	0.004165995
2013-08-28 22:38:44.837	330	0	0	0.01162147	0.0041075605
2013-08-28 22:38:45.114	413	0	0	0.011372943	0.0040547973
2013-08-28 22:38:45.861	371	0	0	0.008090917	0.0032439765
2013-08-28 22:38:46.227	341	0	0	0.008995385	0.0031621382
2013-08-28 22:38:46.428	346	0	0	0.012182588	0.003386819
2013-08-28 22:38:47.094	385	0	0	0.012097468	0.0035159532
2013-08-28 22:38:47.269	359	0	0	0.009149322	0.0034382567
2013-08-28 22:38:47.596	378	0	0	0.009911057	0.00317673
2013-08-28 22:38:48.042	404	0	0	0.012967192	0.0035586192
2013-08-28 22:38:48.424	439	0	0	0.011830602	0.0036548479
2013-08-28 22:38:49.607	368	0	0	0.008210091	0.0025269592
2013-08-28 22:38:49.967	379	0	0	0.01678996	0.0035501905
2013-08-28 22:38:50.399	385	0	0	0.0109921	0.003578651
2013-08-28 22:38:50.825	356	0	0	0.014056705	0.0038000345
