Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2013-08-25 21:45:18.543	372	0	0	0.0035045051	0.0012549824
2013-08-25 21:45:18.845	400	0	0	1.5438471	0.17237522
2013-08-25 21:45:22.939	363	0	0	0.003837107	6.433338E-4
2013-08-25 21:45:23.424	370	0	0	0.003178603	7.127006E-4
2013-08-25 21:45:23.884	371	0	0	0.005325661	0.0014173774
2013-08-25 21:45:24.314	399	0	0	0.0035620634	0.001340703
2013-08-25 21:45:24.627	335	0	0	0.0055971434	0.0014719559
2013-08-25 21:45:25.236	396	0	0	0.060840897	0.0052336245
2013-08-25 21:45:26.471	405	0	0	0.0060198735	0.003834241
2013-08-25 21:45:28.877	557	156	0	0.009906216	0.0039053902
2013-08-25 21:45:30.095	391	0	0	0.006502482	0.0028240404
2013-08-25 21:45:30.455	373	0	0	0.0077489424	0.0027758286
2013-08-25 21:45:31.019	381	0	0	0.0056566256	0.0026274475
2013-08-25 21:45:32.372	526	0	0	0.0053081117	0.0029805696
2013-08-25 21:45:33.534	372	0	0	0.004065999	0.0015074936
2013-08-25 21:45:34.69	368	0	0	0.008501412	0.0018311543
2013-08-25 21:45:35.016	390	0	0	0.006005262	0.0018595877
2013-08-25 21:45:35.483	358	0	0	0.008106865	0.0023520212
2013-08-25 21:45:35.789	434	0	0	0.013692588	0.0030894128
2013-08-25 21:45:36.227	307	0	0	0.021556187	0.0041134083
2013-08-25 21:45:36.706	419	0	0	0.008871181	0.003882139
2013-08-25 21:45:36.956	322	0	0	0.0065571517	0.0035994018
2013-08-25 21:45:38.142	554	155	0	0.006899887	0.0022000999
2013-08-25 21:45:38.441	547	0	0	0.0064331745	0.0021889582
2013-08-25 21:45:39.246	540	183	0	0.0066977106	0.001727848
2013-08-25 21:45:39.623	403	0	0	0.011054991	0.002380231
2013-08-25 21:45:40.081	337	0	0	0.006706844	0.0023440768
2013-08-25 21:45:40.406	426	0	0	0.0051988945	0.0022218546
2013-08-25 21:45:40.829	321	0	0	0.0060017225	0.0021849745
2013-08-25 21:45:41.394	389	0	0	0.0067913802	0.0021321839
2013-08-25 21:45:41.525	355	0	0	0.0055305543	0.002035962
2013-08-25 21:45:41.86	372	0	0	0.0077946614	0.0021765267
2013-08-25 21:45:42.281	375	0	0	0.0053433157	0.0020974423
2013-08-25 21:45:42.602	479	0	0	0.0033379742	0.0019333116
2013-08-25 21:45:43.487	394	0	0	0.0038653354	0.0011508423
2013-08-25 21:45:43.878	361	0	0	0.0041883723	0.0011998987
2013-08-25 21:45:44.253	355	0	0	0.0035155339	0.001195223
2013-08-25 21:45:45.267	428	0	0	0.006198626	0.0016190266
2013-08-25 21:45:45.55	512	0	0	0.004885514	0.0016221859
2013-08-25 21:45:46.379	560	178	0	0.008508073	0.0018987511
2013-08-25 21:45:47.285	575	0	0	0.002335506	9.663102E-4
2013-08-25 21:45:48.191	536	184	0	0.0027515327	9.4920537E-4
2013-08-25 21:45:48.957	360	0	0	0.004709712	0.0019329217
2013-08-25 21:45:50.207	527	150	0	0.0039882534	0.001912485
2013-08-25 21:45:50.66	505	0	0	0.0023986183	0.0016898959
2013-08-25 21:45:51.566	612	236	0	0.016373195	0.003413559
2013-08-25 21:45:55.817	596	284	0	0.008938308	0.0015141388
2013-08-25 21:45:56.833	334	0	0	0.0031860257	0.0013624108
2013-08-25 21:45:57.13	359	0	0	0.026409648	0.004932612
2013-08-25 21:45:58.63	371	0	0	0.0041850386	0.002925481
2013-08-25 21:45:59.026	488	117	0	0.005095491	0.0016984971
2013-08-25 21:45:59.395	633	262	0	0.024319503	0.0049024993
2013-08-25 21:45:59.77	372	0	0	0.012618395	0.0046703764
2013-08-25 21:45:59.91	372	0	0	0.005911173	0.0030882612
2013-08-25 21:46:00.239	450	0	0	0.004198426	0.0025253326
2013-08-25 21:46:01.88	480	100	0	0.0029861412	9.7249466E-4
2013-08-25 21:46:02.306	417	0	0	0.0026771491	9.457907E-4
2013-08-25 21:46:02.739	309	0	0	0.0037212234	0.001019445
2013-08-25 21:46:03.177	382	0	0	0.0029563822	0.0010126481
2013-08-25 21:46:03.796	399	0	0	0.004805291	0.0011108341
2013-08-25 21:46:04.255	338	0	0	0.0026338336	0.001239854
2013-08-25 21:46:04.47	395	0	0	0.0024234026	0.0010958364
2013-08-25 21:46:04.978	342	0	0	0.0065033985	0.0013638273
2013-08-25 21:46:05.385	380	0	0	0.0027215504	0.0012724985
2013-08-25 21:46:05.66	371	0	0	0.0032368777	0.0012402419
2013-08-25 21:46:06.099	368	0	0	0.0027898303	0.0010044513
2013-08-25 21:46:06.428	367	0	0	0.0028558457	9.869505E-4
2013-08-25 21:46:06.881	413	0	0	0.004781298	0.0011386544
2013-08-25 21:46:07.318	334	0	0	0.01055308	0.0016144621
2013-08-25 21:46:07.789	375	0	0	0.0067349668	0.0017195499
2013-08-25 21:46:09.775	345	0	0	0.00393146	0.0019196143
2013-08-25 21:46:10.881	329	0	0	0.0032626903	0.0010711371
2013-08-25 21:46:11.349	350	0	0	0.010541168	0.0016817836
2013-08-25 21:46:12.115	344	0	0	0.0025459419	0.0014766726
2013-08-25 21:46:13.506	373	0	0	0.0023451832	8.202657E-4
2013-08-25 21:46:13.959	378	0	0	0.004238894	9.388055E-4
2013-08-25 21:46:14.412	367	0	0	0.006455898	0.0011409989
2013-08-25 21:46:14.928	363	0	0	0.0035070498	0.0016604913
2013-08-25 21:46:15.457	386	0	0	0.0137247015	0.0026319611
2013-08-25 21:46:17.905	546	196	0	0.009411526	0.0025850998
2013-08-25 21:46:18.404	449	0	0	0.0041606748	0.0022855478
2013-08-25 21:46:19.506	448	0	0	0.007959368	0.0017814311
2013-08-25 21:46:20.678	390	0	0	0.0052629714	0.0018082097
2013-08-25 21:46:21.304	352	0	0	0.0021765728	0.0016277622
2013-08-25 21:46:21.709	410	0	0	0.0056749256	0.0013085831
2013-08-25 21:46:22.21	315	0	0	0.00945048	0.0019224421
2013-08-25 21:46:22.71	375	0	0	0.004619269	0.0018267706
2013-08-25 21:46:23.303	376	0	0	0.003220425	0.0016761115
2013-08-25 21:46:23.929	411	0	0	0.0063005444	0.0017467899
2013-08-25 21:46:24.397	331	0	0	0.003878294	0.001696473
2013-08-25 21:46:24.882	366	0	0	0.0072086495	0.001931943
2013-08-25 21:46:25.48	362	0	0	0.007342469	0.0020608297
2013-08-25 21:46:26.116	419	0	0	0.0034677042	0.0019868002
2013-08-25 21:46:27.007	547	203	0	0.011462304	0.0020902455
2013-08-25 21:46:27.335	448	0	0	0.0037852179	0.0018831189
2013-08-25 21:46:28.694	385	0	0	0.0034930499	9.879806E-4
2013-08-25 21:46:29.132	362	0	0	0.0056924378	0.0012911469
2013-08-25 21:46:29.57	435	0	0	0.003910458	0.0012942316
2013-08-25 21:46:30.039	314	0	0	0.0050732573	0.0013736024
