Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2014-03-15 02:01:49.295	373	0	0	2.4286345E-10	8.0954486E-11
2014-03-15 02:01:49.684	443	0	0	2.5303243E-10	8.208437E-11
2014-03-15 02:01:50.062	319	0	0	1.780504E-10	7.640081E-11
2014-03-15 02:01:50.437	410	0	0	1.910444E-10	7.385694E-11
2014-03-15 02:01:50.822	321	0	0	2.4970057E-10	7.5419705E-11
2014-03-15 02:01:51.205	437	0	0	1.4155499E-10	6.520926E-11
2014-03-15 02:01:51.691	330	0	0	3.093348E-10	7.784337E-11
2014-03-15 02:01:51.97	476	0	0	2.9196442E-10	8.27129E-11
2014-03-15 02:01:52.606	623	252	0	1.4828341E-10	7.276021E-11
2014-03-15 02:01:53.205	331	0	0	1.8448923E-10	5.4646548E-11
2014-03-15 02:01:53.494	391	0	0	1.7727507E-10	5.5757832E-11
2014-03-15 02:01:53.744	392	0	0	1.4488082E-10	5.4264992E-11
2014-03-15 02:01:54.13	329	0	0	1.4525021E-10	5.329028E-11
2014-03-15 02:01:54.508	373	0	0	1.5503515E-10	5.004756E-11
2014-03-15 02:01:54.887	366	0	0	2.0122341E-10	5.57232E-11
2014-03-15 02:01:55.275	382	0	0	1.9586792E-10	5.8114725E-11
2014-03-15 02:01:55.654	381	0	0	1.7620888E-10	5.823904E-11
2014-03-15 02:01:56.037	355	0	0	1.7419001E-10	5.8209756E-11
2014-03-15 02:01:56.413	377	0	0	2.2718082E-10	6.6895135E-11
2014-03-15 02:01:56.795	375	0	0	1.500936E-10	6.1273826E-11
2014-03-15 02:01:57.179	359	0	0	2.0472085E-10	6.301544E-11
2014-03-15 02:01:57.433	386	0	0	1.8654289E-10	6.284854E-11
2014-03-15 02:01:57.811	397	0	0	1.5578375E-10	6.102844E-11
2014-03-15 02:01:58.199	342	0	0	1.14856666E-10	4.5106734E-11
2014-03-15 02:01:58.58	363	0	0	1.7022604E-10	4.8985163E-11
2014-03-15 02:01:58.957	376	0	0	1.7752531E-10	5.153265E-11
2014-03-15 02:01:59.34	364	0	0	1.6675836E-10	5.234334E-11
2014-03-15 02:01:59.723	413	0	0	1.3231365E-10	5.0970214E-11
2014-03-15 02:02:00.105	343	0	0	1.3750961E-10	4.4970545E-11
2014-03-15 02:02:00.479	366	0	0	1.1858929E-10	4.3156954E-11
2014-03-15 02:02:00.864	374	0	0	3.119256E-10	5.836152E-11
2014-03-15 02:02:01.247	389	0	0	1.3006592E-10	5.5360272E-11
2014-03-15 02:02:01.63	358	0	0	1.2016445E-10	5.2809365E-11
2014-03-15 02:02:02.012	360	0	0	1.2249819E-10	4.0443773E-11
2014-03-15 02:02:02.266	379	0	0	1.3657556E-10	4.2137575E-11
2014-03-15 02:02:02.649	368	0	0	1.3206786E-10	4.2608837E-11
2014-03-15 02:02:03.023	366	0	0	1.142564E-10	4.1704164E-11
2014-03-15 02:02:03.408	372	0	0	1.2482188E-10	4.1688018E-11
2014-03-15 02:02:03.792	370	0	0	2.669322E-10	6.529235E-11
2014-03-15 02:02:04.174	383	0	0	1.8128457E-10	6.367096E-11
2014-03-15 02:02:04.556	379	0	0	1.4914146E-10	6.018167E-11
2014-03-15 02:02:04.932	381	0	0	1.0191325E-10	5.4939556E-11
2014-03-15 02:02:05.311	346	0	0	1.00636624E-10	5.1373888E-11
2014-03-15 02:02:05.699	414	0	0	8.899459E-11	3.16052E-11
2014-03-15 02:02:06.073	336	0	0	1.9935298E-10	4.3220465E-11
2014-03-15 02:02:06.459	380	0	0	2.1502536E-10	5.0334126E-11
2014-03-15 02:02:06.84	381	0	0	1.2816206E-10	4.8811438E-11
2014-03-15 02:02:07.097	362	0	0	1.0438024E-10	4.6475098E-11
2014-03-15 02:02:07.483	377	0	0	1.3070398E-10	3.9180704E-11
2014-03-15 02:02:07.859	348	0	0	1.7733545E-10	4.582441E-11
2014-03-15 02:02:08.243	380	0	0	1.1697941E-10	4.411659E-11
2014-03-15 02:02:08.618	391	0	0	1.6314643E-10	4.6169703E-11
2014-03-15 02:02:09.012	368	0	0	2.0567491E-10	4.9901135E-11
2014-03-15 02:02:09.384	357	0	0	1.4631683E-10	5.866529E-11
2014-03-15 02:02:09.767	457	0	0	1.9861328E-10	6.117833E-11
2014-03-15 02:02:10.909	383	0	0	1.2625269E-10	5.6879144E-11
2014-03-15 02:02:11.291	362	0	0	1.1826615E-10	4.075314E-11
2014-03-15 02:02:11.545	372	0	0	1.3678539E-10	4.2367138E-11
2014-03-15 02:02:11.927	369	0	0	1.4662464E-10	4.3994072E-11
2014-03-15 02:02:12.311	369	0	0	1.96084E-10	4.8267525E-11
2014-03-15 02:02:12.692	386	0	0	3.2133088E-10	5.8074653E-11
2014-03-15 02:02:13.07	422	0	0	1.6226691E-10	8.059963E-11
2014-03-15 02:02:13.458	381	0	0	1.3979405E-10	6.926576E-11
2014-03-15 02:02:13.835	323	0	0	9.478135E-11	5.9847766E-11
2014-03-15 02:02:14.219	383	0	0	1.2228324E-10	5.603043E-11
2014-03-15 02:02:14.6	335	0	0	1.2957818E-10	5.3890812E-11
2014-03-15 02:02:14.977	378	0	0	1.570037E-10	4.7763644E-11
2014-03-15 02:02:15.36	362	0	0	1.6389365E-10	5.0052837E-11
2014-03-15 02:02:15.74	439	0	0	1.13590366E-10	4.7005493E-11
2014-03-15 02:02:16.125	311	0	0	1.4700907E-10	4.7404997E-11
2014-03-15 02:02:16.38	372	0	0	1.74059E-10	4.917411E-11
2014-03-15 02:02:16.763	368	0	0	1.1325652E-10	4.788592E-11
2014-03-15 02:02:17.136	380	0	0	1.4899253E-10	4.847867E-11
2014-03-15 02:02:17.521	363	0	0	1.6319857E-10	4.9958884E-11
2014-03-15 02:02:17.908	372	0	0	1.1195731E-10	4.743093E-11
2014-03-15 02:02:18.287	385	0	0	1.1376871E-10	4.5846257E-11
2014-03-15 02:02:18.669	354	0	0	1.647005E-10	4.6411538E-11
2014-03-15 02:02:19.045	393	0	0	1.6530519E-10	4.9308266E-11
2014-03-15 02:02:19.427	356	0	0	1.4909973E-10	4.9406177E-11
2014-03-15 02:02:19.811	376	0	0	1.1762032E-10	4.7366295E-11
2014-03-15 02:02:20.194	392	0	0	1.5239551E-10	4.7938334E-11
2014-03-15 02:02:20.57	361	0	0	1.00730264E-10	4.218763E-11
2014-03-15 02:02:20.953	350	0	0	1.215164E-10	4.1626907E-11
2014-03-15 02:02:21.213	371	0	0	1.6116021E-10	4.4650197E-11
2014-03-15 02:02:21.589	373	0	0	1.0070403E-10	4.243376E-11
2014-03-15 02:02:21.971	370	0	0	1.4375742E-10	4.3347992E-11
2014-03-15 02:02:22.352	384	0	0	1.6427543E-10	5.1338808E-11
2014-03-15 02:02:22.737	363	0	0	1.6282348E-10	5.2317373E-11
2014-03-15 02:02:23.112	408	0	0	1.440237E-10	5.1240002E-11
2014-03-15 02:02:23.492	358	0	0	1.15650683E-10	4.8702053E-11
2014-03-15 02:02:23.876	345	0	0	2.0564747E-10	5.20099E-11
2014-03-15 02:02:24.261	381	0	0	1.4223922E-10	5.7981116E-11
2014-03-15 02:02:24.644	361	0	0	1.643504E-10	5.6915233E-11
2014-03-15 02:02:25.025	387	0	0	1.3044854E-10	5.3557134E-11
2014-03-15 02:02:25.404	395	0	0	1.4636907E-10	5.2603647E-11
2014-03-15 02:02:25.782	332	0	0	1.0063486E-10	4.94272E-11
2014-03-15 02:02:26.036	411	0	0	1.4873217E-10	4.156117E-11
2014-03-15 02:02:26.423	332	0	0	9.420529E-11	3.8174703E-11
2014-03-15 02:02:26.807	371	0	0	1.04184175E-10	3.731304E-11
2014-03-15 02:02:27.188	372	0	0	3.6442022E-10	5.4145115E-11
2014-03-15 02:02:27.564	387	0	0	1.5421439E-10	5.368839E-11
2014-03-15 02:02:27.941	358	0	0	1.9026651E-10	5.741348E-11
2014-03-15 02:02:28.33	387	0	0	1.58501E-10	5.5886875E-11
2014-03-15 02:02:28.707	397	0	0	1.2911092E-10	5.2674403E-11
2014-03-15 02:02:29.096	329	0	0	1.3073596E-10	5.0855254E-11
2014-03-15 02:02:29.482	417	0	0	1.0845474E-10	4.840464E-11
2014-03-15 02:02:29.854	334	0	0	1.11141374E-10	3.6599352E-11
2014-03-15 02:02:30.232	373	0	0	1.4441756E-10	4.0445966E-11
2014-03-15 02:02:30.615	371	0	0	1.2076554E-10	4.0398268E-11
2014-03-15 02:02:30.873	372	0	0	1.5055282E-10	4.2355466E-11
2014-03-15 02:02:31.256	364	0	0	1.3585272E-10	4.2843593E-11
2014-03-15 02:02:31.633	371	0	0	9.7017255E-11	3.8811662E-11
2014-03-15 02:02:32.015	372	0	0	1.8000806E-10	4.5875335E-11
2014-03-15 02:02:32.399	372	0	0	1.09552464E-10	4.3535873E-11
2014-03-15 02:02:32.782	381	0	0	1.8948007E-10	4.7460702E-11
2014-03-15 02:02:33.165	375	0	0	9.3936726E-11	4.4769296E-11
2014-03-15 02:02:33.538	365	0	0	2.3378488E-10	5.4620267E-11
2014-03-15 02:02:33.923	430	0	0	1.2504396E-10	5.0307283E-11
2014-03-15 02:02:34.306	321	0	0	1.739198E-10	5.222378E-11
2014-03-15 02:02:34.688	367	0	0	1.5474369E-10	5.209527E-11
2014-03-15 02:02:35.065	383	0	0	1.1175877E-10	4.9621543E-11
2014-03-15 02:02:35.323	358	0	0	8.694216E-11	3.3116822E-11
2014-03-15 02:02:35.702	364	0	0	1.6404475E-10	4.0305075E-11
2014-03-15 02:02:36.082	372	0	0	1.3463977E-10	4.144879E-11
2014-03-15 02:02:36.468	373	0	0	1.4541912E-10	4.2853637E-11
2014-03-15 02:02:36.85	392	0	0	1.2960293E-10	4.2911532E-11
2014-03-15 02:02:37.224	359	0	0	2.8855723E-10	6.969336E-11
2014-03-15 02:02:37.608	380	0	0	1.5992346E-10	6.4231516E-11
2014-03-15 02:02:37.992	363	0	0	2.0355413E-10	6.513648E-11
2014-03-15 02:02:38.374	364	0	0	1.7730747E-10	6.392969E-11
2014-03-15 02:02:38.757	390	0	0	2.1961198E-10	6.54754E-11
2014-03-15 02:02:39.139	371	0	0	1.0370839E-10	5.388673E-11
2014-03-15 02:02:39.514	438	0	0	1.8145269E-10	5.6085896E-11
2014-03-15 02:02:40.535	370	0	0	9.2507564E-11	5.1120465E-11
2014-03-15 02:02:40.918	383	0	0	1.2651137E-10	3.6503158E-11
2014-03-15 02:02:41.301	368	0	0	1.806631E-10	4.4409115E-11
2014-03-15 02:02:41.678	361	0	0	2.0291963E-10	5.0216803E-11
2014-03-15 02:02:42.069	383	0	0	1.3709699E-10	4.9313244E-11
2014-03-15 02:02:42.437	364	0	0	1.08199644E-10	4.7105462E-11
2014-03-15 02:02:42.825	384	0	0	9.84432E-11	3.4440475E-11
2014-03-15 02:02:43.201	359	0	0	1.973725E-10	4.489059E-11
2014-03-15 02:02:43.584	377	0	0	2.3428073E-10	5.319134E-11
2014-03-15 02:02:43.967	363	0	0	1.4332613E-10	5.2108148E-11
2014-03-15 02:02:44.35	376	0	0	1.8411374E-10	5.3651996E-11
2014-03-15 02:02:44.733	383	0	0	2.1844881E-10	6.7093754E-11
2014-03-15 02:02:44.984	360	0	0	1.9624274E-10	6.6533924E-11
2014-03-15 02:02:45.369	376	0	0	1.07889836E-10	5.889126E-11
2014-03-15 02:02:45.745	369	0	0	3.4290112E-10	6.997309E-11
2014-03-15 02:02:46.127	405	0	0	1.2458938E-10	6.5232535E-11
2014-03-15 02:02:46.511	354	0	0	1.6726791E-10	4.864288E-11
2014-03-15 02:02:46.894	364	0	0	2.0628058E-10	5.5348653E-11
2014-03-15 02:02:47.277	414	0	0	2.6837418E-10	6.387601E-11
2014-03-15 02:02:47.652	322	0	0	1.2729424E-10	5.9587085E-11
2014-03-15 02:02:48.035	396	0	0	1.9017413E-10	6.022114E-11
2014-03-15 02:02:48.419	377	0	0	1.5012423E-10	5.6716392E-11
2014-03-15 02:02:48.801	344	0	0	2.3653762E-10	6.4092884E-11
2014-03-15 02:02:49.18	365	0	0	1.9550543E-10	6.436179E-11
2014-03-15 02:02:49.56	373	0	0	2.5658634E-10	6.859518E-11
2014-03-15 02:02:49.821	395	0	0	2.9017896E-10	7.3283705E-11
2014-03-15 02:02:50.197	366	0	0	2.1388727E-10	8.401104E-11
2014-03-15 02:02:50.58	363	0	0	1.4228958E-10	7.181731E-11
2014-03-15 02:02:50.962	377	0	0	1.6042422E-10	6.723167E-11
2014-03-15 02:02:51.345	349	0	0	1.8072634E-10	6.583376E-11
2014-03-15 02:02:51.724	471	0	0	1.0235844E-10	6.0548046E-11
2014-03-15 02:02:52.871	373	0	0	1.2625212E-10	4.5031257E-11
2014-03-15 02:02:53.253	369	0	0	2.3230301E-10	5.1511875E-11
2014-03-15 02:02:53.635	380	0	0	1.0797958E-10	4.8925423E-11
2014-03-15 02:02:54.012	367	0	0	1.9780465E-10	5.096404E-11
2014-03-15 02:02:54.399	387	0	0	1.4778757E-10	5.0396867E-11
2014-03-15 02:02:54.649	354	0	0	1.6835308E-10	5.182707E-11
2014-03-15 02:02:55.033	370	0	0	1.1522621E-10	4.91434E-11
2014-03-15 02:02:55.415	406	0	0	9.8994465E-11	4.6452533E-11
2014-03-15 02:02:55.797	380	0	0	1.0843029E-10	3.4570794E-11
2014-03-15 02:02:56.18	335	0	0	2.0332075E-10	4.5638385E-11
2014-03-15 02:02:56.562	377	0	0	1.7015364E-10	4.840826E-11
2014-03-15 02:02:56.939	373	0	0	1.1478011E-10	4.6378613E-11
2014-03-15 02:02:57.322	367	0	0	1.5832348E-10	4.7444593E-11
2014-03-15 02:02:57.706	414	0	0	1.0398159E-10	4.3717512E-11
2014-03-15 02:02:58.087	322	0	0	1.324491E-10	4.3861578E-11
2014-03-15 02:02:58.468	396	0	0	2.077796E-10	5.021115E-11
2014-03-15 02:02:58.846	351	0	0	1.1778076E-10	4.8020973E-11
2014-03-15 02:02:59.23	365	0	0	1.603162E-10	4.8923934E-11
2014-03-15 02:02:59.489	378	0	0	1.603162E-10	5.3438736E-11
2014-03-15 02:02:59.868	382	0	0	1.3346411E-10	5.045517E-11
2014-03-15 02:03:00.247	370	0	0	1.7079707E-10	5.2074466E-11
2014-03-15 02:03:00.625	375	0	0	1.7664353E-10	5.3435808E-11
2014-03-15 02:03:01.017	371	0	0	1.1647842E-10	5.1000867E-11
2014-03-15 02:03:01.387	369	0	0	1.6371726E-10	4.6699283E-11
2014-03-15 02:03:01.773	387	0	0	1.6019389E-10	4.8932178E-11
2014-03-15 02:03:02.156	349	0	0	1.7308185E-10	5.112262E-11
