Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2014-03-14 15:36:04.761	403	0	0	1.1652304E-10	4.4668783E-11
2014-03-14 15:36:05.141	339	0	0	9.422173E-11	4.0248267E-11
2014-03-14 15:36:05.52	371	0	0	1.1175061E-10	3.949875E-11
2014-03-14 15:36:05.903	374	0	0	1.076845E-10	3.8777967E-11
2014-03-14 15:36:06.286	366	0	0	1.5093152E-10	4.0700054E-11
2014-03-14 15:36:06.669	387	0	0	1.1425744E-10	4.419816E-11
2014-03-14 15:36:07.045	370	0	0	2.1620931E-10	5.3488696E-11
2014-03-14 15:36:07.305	372	0	0	2.1620931E-10	5.8133966E-11
2014-03-14 15:36:07.681	362	0	0	1.6209724E-10	5.7313654E-11
2014-03-14 15:36:08.064	387	0	0	1.6643818E-10	5.700794E-11
2014-03-14 15:36:08.447	408	0	0	1.08889536E-10	4.588795E-11
2014-03-14 15:36:08.854	314	0	0	1.2937425E-10	4.496688E-11
2014-03-14 15:36:09.217	376	0	0	1.6210105E-10	4.723358E-11
2014-03-14 15:36:09.589	374	0	0	1.4902629E-10	4.772195E-11
2014-03-14 15:36:09.972	369	0	0	1.5620977E-10	4.844661E-11
2014-03-14 15:36:10.348	387	0	0	1.2471124E-10	4.682017E-11
2014-03-14 15:36:10.737	420	0	0	1.13840805E-10	4.3862424E-11
2014-03-14 15:36:11.119	304	0	0	9.691998E-11	4.0973485E-11
2014-03-14 15:36:11.498	376	0	0	1.4526441E-10	4.2463078E-11
2014-03-14 15:36:11.879	398	0	0	1.6674025E-10	4.4649246E-11
2014-03-14 15:36:12.261	347	0	0	1.7658483E-10	5.722085E-11
2014-03-14 15:36:12.515	391	0	0	1.7658483E-10	5.7767766E-11
2014-03-14 15:36:12.892	427	0	0	1.0018371E-10	5.1674467E-11
2014-03-14 15:36:13.281	343	0	0	2.5319388E-10	5.821916E-11
2014-03-14 15:36:13.657	320	0	0	1.0758334E-10	5.4492823E-11
2014-03-14 15:36:14.045	393	0	0	1.5705502E-10	4.4106396E-11
2014-03-14 15:36:14.431	348	0	0	2.9084682E-10	6.172058E-11
2014-03-14 15:36:14.809	429	0	0	1.6034578E-10	5.965258E-11
2014-03-14 15:36:15.191	324	0	0	1.9124796E-10	6.047193E-11
2014-03-14 15:36:15.575	376	0	0	2.8193317E-10	6.605623E-11
2014-03-14 15:36:15.958	370	0	0	1.3396168E-10	6.931581E-11
2014-03-14 15:36:16.334	369	0	0	1.5499882E-10	6.343263E-11
2014-03-14 15:36:16.594	372	0	0	1.5499882E-10	6.0491036E-11
2014-03-14 15:36:16.977	392	0	0	2.4083033E-10	6.444819E-11
2014-03-14 15:36:17.353	343	0	0	1.4577553E-10	6.1805464E-11
2014-03-14 15:36:17.735	382	0	0	1.04716916E-10	4.1748743E-11
2014-03-14 15:36:18.121	360	0	0	1.8498374E-10	4.8386243E-11
2014-03-14 15:36:18.501	382	0	0	1.3974362E-10	4.7934986E-11
2014-03-14 15:36:18.877	376	0	0	1.3512454E-10	4.735629E-11
2014-03-14 15:36:19.26	355	0	0	1.645246E-10	4.860383E-11
