Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2014-03-14 15:36:04.762	368	0	0	9.7943154E-11	2.8904774E-11
2014-03-14 15:36:05.142	370	0	0	8.750109E-11	2.899219E-11
2014-03-14 15:36:05.521	386	0	0	1.5604279E-10	3.4747708E-11
2014-03-14 15:36:05.904	363	0	0	1.0294401E-10	3.46611E-11
2014-03-14 15:36:06.287	382	0	0	1.0222118E-10	3.4563203E-11
2014-03-14 15:36:06.67	387	0	0	7.195985E-11	2.9030172E-11
2014-03-14 15:36:07.046	341	0	0	8.632682E-11	2.8945317E-11
2014-03-14 15:36:07.306	372	0	0	8.893944E-11	2.9120605E-11
2014-03-14 15:36:07.682	382	0	0	6.1365336E-11	2.7387507E-11
2014-03-14 15:36:08.065	362	0	0	1.1427371E-10	2.917146E-11
2014-03-14 15:36:08.448	365	0	0	1.4325789E-10	4.2921933E-11
2014-03-14 15:36:08.855	410	0	0	1.0347817E-10	4.0112195E-11
2014-03-14 15:36:09.218	347	0	0	9.26216E-11	3.7802615E-11
2014-03-14 15:36:09.59	358	0	0	8.849434E-11	3.6141715E-11
2014-03-14 15:36:09.973	371	0	0	7.895115E-11	3.450427E-11
2014-03-14 15:36:10.349	394	0	0	1.6411018E-10	4.0510224E-11
2014-03-14 15:36:10.738	501	0	0	7.9380995E-11	3.5826928E-11
2014-03-14 15:36:11.499	591	227	0	9.594373E-11	3.3797583E-11
2014-03-14 15:36:12.262	397	0	0	1.1348769E-10	3.844319E-11
2014-03-14 15:36:12.516	372	0	0	1.1348769E-10	3.8238534E-11
2014-03-14 15:36:12.893	317	0	0	1.0363746E-10	3.7315356E-11
2014-03-14 15:36:13.282	390	0	0	7.614924E-11	3.49289E-11
2014-03-14 15:36:13.658	379	0	0	9.661923E-11	3.4475152E-11
2014-03-14 15:36:14.047	369	0	0	9.192165E-11	3.142348E-11
2014-03-14 15:36:14.432	376	0	0	8.502044E-11	3.0395703E-11
2014-03-14 15:36:14.81	359	0	0	1.4963374E-10	3.526625E-11
2014-03-14 15:36:15.192	351	0	0	7.976891E-11	3.353093E-11
2014-03-14 15:36:15.576	432	0	0	1.0488445E-10	3.3769355E-11
2014-03-14 15:36:15.959	348	0	0	8.821451E-11	3.218316E-11
2014-03-14 15:36:16.334	352	0	0	9.845516E-11	3.2394903E-11
2014-03-14 15:36:16.595	372	0	0	9.9618216E-11	3.2597692E-11
2014-03-14 15:36:16.978	379	0	0	8.207143E-11	3.1549586E-11
2014-03-14 15:36:17.354	434	0	0	1.1793916E-10	3.2843495E-11
2014-03-14 15:36:18.502	330	0	0	1.12836754E-10	3.6330088E-11
2014-03-14 15:36:18.878	362	0	0	9.5370975E-11	3.5422134E-11
2014-03-14 15:36:19.261	403	0	0	1.1902292E-10	3.613083E-11
