Date Timestamp	SoftVFC-RR	Artifact	LAP	SoftVFC-Peak	SoftVFC-Threshold
2015-04-13 13:41:28.706	365	0	0	1.9786046E-6	6.9328416E-7
2015-04-13 13:41:29.087	372	0	0	2.5220816E-6	7.4242075E-7
2015-04-13 13:41:29.466	391	0	0	1.9450251E-6	7.18901E-7
2015-04-13 13:41:29.845	388	0	0	1.4735759E-6	6.733592E-7
2015-04-13 13:41:30.229	335	0	0	1.367556E-6	6.3710803E-7
2015-04-13 13:41:30.613	382	0	0	2.4980363E-6	6.442654E-7
2015-04-13 13:41:30.992	360	0	0	1.95967E-6	6.472514E-7
2015-04-13 13:41:31.37	371	0	0	2.6341277E-6	7.049492E-7
2015-04-13 13:41:31.753	372	0	0	3.577779E-6	8.024779E-7
2015-04-13 13:41:32.011	371	0	0	1.954331E-6	7.773056E-7
2015-04-13 13:41:32.392	374	0	0	2.0800892E-6	6.7240336E-7
2015-04-13 13:41:32.491	369	0	0	2.3423725E-6	7.085325E-7
2015-04-13 13:41:32.772	372	0	0	3.0168137E-6	7.8280056E-7
2015-04-13 13:41:33.155	410	0	0	2.8978168E-6	8.194282E-7
2015-04-13 13:41:33.479	347	0	0	2.3173916E-6	8.1160084E-7
2015-04-13 13:41:33.542	391	0	0	1.4162197E-6	6.2226854E-7
2015-04-13 13:41:33.914	359	0	0	1.7318049E-6	6.072684E-7
2015-04-13 13:41:34.296	355	0	0	2.7472765E-6	6.8439107E-7
2015-04-13 13:41:34.323	368	0	0	2.7472765E-6	7.306646E-7
2015-04-13 13:41:34.674	390	0	0	1.8784157E-6	7.1324365E-7
2015-04-13 13:41:35.081	355	0	0	2.5191453E-6	7.329268E-7
2015-04-13 13:41:35.46	369	0	0	1.587998E-6	6.6506215E-7
2015-04-13 13:41:35.716	403	0	0	2.8996838E-6	7.404369E-7
2015-04-13 13:41:36.101	354	0	0	1.6862289E-6	7.047648E-7
2015-04-13 13:41:36.481	359	0	0	2.4179349E-6	7.2163374E-7
2015-04-13 13:41:36.862	380	0	0	2.893733E-6	8.85278E-7
2015-04-13 13:41:37.26	366	0	0	2.444609E-6	8.618085E-7
2015-04-13 13:41:37.622	371	0	0	1.9360816E-6	8.076965E-7
2015-04-13 13:41:38.007	383	0	0	2.4731712E-6	8.1103525E-7
2015-04-13 13:41:38.386	364	0	0	1.8992952E-6	7.8137913E-7
2015-04-13 13:41:38.771	371	0	0	3.2201308E-6	8.532377E-7
2015-04-13 13:41:39.15	363	0	0	2.0892733E-6	8.009666E-7
2015-04-13 13:41:39.531	376	0	0	2.6286207E-6	8.197767E-7
2015-04-13 13:41:39.909	369	0	0	1.4198438E-6	7.5047757E-7
2015-04-13 13:41:40.293	376	0	0	1.7718382E-6	7.2383347E-7
2015-04-13 13:41:40.549	415	0	0	2.2235354E-6	6.6589564E-7
2015-04-13 13:41:40.927	342	0	0	2.2307245E-6	6.917887E-7
2015-04-13 13:41:41.312	355	0	0	1.8755499E-6	6.751373E-7
2015-04-13 13:41:41.693	383	0	0	1.7546037E-6	6.570834E-7
2015-04-13 13:41:42.075	381	0	0	1.461143E-6	6.2874415E-7
2015-04-13 13:41:42.455	353	0	0	1.8051621E-6	5.443842E-7
2015-04-13 13:41:42.837	365	0	0	1.9312358E-6	5.775046E-7
2015-04-13 13:41:43.217	383	0	0	1.8958132E-6	5.9111284E-7
2015-04-13 13:41:43.601	363	0	0	2.3451973E-6	6.2923675E-7
2015-04-13 13:41:43.979	372	0	0	2.579377E-6	6.6766273E-7
2015-04-13 13:41:44.357	378	0	0	1.5139383E-6	6.8221925E-7
2015-04-13 13:41:44.738	383	0	0	3.1024535E-6	7.995299E-7
2015-04-13 13:41:45.123	353	0	0	1.8055457E-6	7.5010956E-7
2015-04-13 13:41:45.379	393	0	0	1.8393952E-6	7.22714E-7
2015-04-13 13:41:45.759	348	0	0	2.9188748E-6	7.644214E-7
2015-04-13 13:41:46.14	379	0	0	1.3889747E-6	7.179749E-7
2015-04-13 13:41:46.522	389	0	0	1.4299425E-6	6.375324E-7
2015-04-13 13:41:46.904	346	0	0	1.9022116E-6	6.36667E-7
2015-04-13 13:41:47.286	374	0	0	1.6204496E-6	6.173636E-7
2015-04-13 13:41:47.667	371	0	0	1.7553119E-6	6.11987E-7
2015-04-13 13:41:48.048	398	0	0	1.4407135E-6	5.3267087E-7
